6479933-2,53144601,53226977,33.189757
6479933-0,53195033,53146180,94.151384
6345005-9,53072847,53072849,199.879499
6345005-8,53063997,53072847,203.447503
6345005-7,53072846,53063997,211.061958
6345005-6,53068393,53072846,195.655146
6345005-5,53072845,53068393,117.584939
6345005-4,53072844,53072845,153.882326
6345005-3,53072842,53072844,154.582534
6345005-2,53072841,53072842,140.030492
6345005-1,53072840,53072841,142.932084
6345005-0,53072839,53072840,94.328293
6520509-15,244284943,244256835,44.798761
6520509-14,53205450,244284943,51.690164
6520509-11,244285007,53234635,49.735970
6520509-10,53199151,244285007,51.167867
6520509-13,244285012,53205450,48.650551
6520509-12,53234635,244285012,51.446258
4842986-13,60979977,60415660,169.900206
4842986-12,30426015,60979977,233.636913
4842986-11,94003727,30426015,29.042787
4842986-10,60979340,94003727,223.663271
4842986-14,60415660,30139598,111.032091
6325236-1,123074087,123074097,195.673982
6325236-0,53008655,123074087,194.031587
6375496-0,53119144,244275132,40.914285
6375496-1,244275132,244285088,10.756709
6375496-2,244285088,53119145,50.760941
6375496-3,53119145,244285094,49.417506
6375496-4,244285094,53119147,55.736211
6375496-5,53119147,244285050,44.029353
6375496-6,244285050,53082567,53.279044
6375496-7,53082567,244285032,47.457559
6375496-8,244285032,53119150,50.582127
6375496-9,53119150,244285018,49.289268
6391896-0,53080320,88429039,191.576321
6391896-1,88429039,53066638,15.070928
14017480-0,53072278,30345392,88.676424
6464931-22,53195101,53178023,77.798785
6464931-23,53178023,53215626,77.798775
6464931-20,53089291,53146905,77.798805
6464931-21,53146905,53195101,88.912908
6464931-26,53125455,53152499,88.912850
6464931-27,53152499,53183931,78.161788
6464931-24,53215626,53215627,88.912874
6464931-25,53215627,53125455,88.912862
6432918-15,118407911,53188072,141.805248
6432918-14,60412672,118407911,228.199652
6432918-13,60412671,60412672,86.357942
6432918-12,53188070,60412671,63.853501
6432918-11,60412673,53188070,86.539118
6432918-10,53028385,60412673,372.356347
6361144-5,53101619,53101620,204.102600
6361144-4,53101618,53101619,204.135889
6361144-7,53087714,53101622,211.438167
6361144-6,53101620,53087714,207.925993
6361144-1,53101613,53101615,200.501327
6361144-0,53101612,53101613,192.610136
6361144-3,53101616,53101618,200.379186
6361144-2,53101615,53101616,205.702867
6448331-7,53185820,53099170,42.758768
6448331-6,53201572,53185820,80.636957
6448331-5,53196156,53201572,78.769627
6448331-4,53066587,53196156,84.627000
6448331-3,53080357,53066587,132.797602
6448331-2,53201571,53080357,150.887822
6448331-1,53120704,53201571,141.040543
6448331-0,53168586,53120704,147.498591
6448331-9,53201573,53085545,78.677974
6448331-8,53099170,53201573,41.454064
22760385-0,244284928,244284929,94.856398
22760385-1,244284929,244284930,45.485071
22717074-0,243651554,53184459,12.147213
6458048-9,88468847,88468830,43.226322
6458048-8,53188395,88468847,51.216909
6458048-5,88468824,53125582,105.182385
6458048-4,60002781,88468824,49.542249
6458048-7,88468840,53188395,57.491701
6458048-6,53125582,88468840,22.118488
6458048-1,66308105,53141490,69.243656
6458048-0,53210100,66308105,64.458487
6458048-3,60002782,60002781,15.447380
6458048-2,53141490,60002782,40.088509
6384373-8,53129478,246758579,39.975680
6384373-9,246758579,53096154,51.121994
6355122-0,53094055,53094057,32.801210
8111819-0,60800525,53233993,64.973404
6392211-1,243649135,53090175,50.041043
6465792-9,53210931,90304878,184.604673
6465792-8,53216144,53210931,114.283856
6517434-0,53163468,53081094,177.072479
6445312-1,53034413,59999576,135.755520
6445312-0,53199246,53034413,78.873555
6465792-4,53155769,53216143,99.259961
6465792-3,53155858,53155769,42.010754
6465792-2,53174139,53155858,79.568521
6468255-0,53217972,53151971,142.328840
6468255-1,53151971,53202968,191.294927
6465792-0,53074421,53216142,93.283359
9026676-10,53139213,53109708,76.917647
6486420-0,53137203,53231632,46.513685
6429623-2,52976127,53104601,88.645498
6429623-0,53184986,53088020,72.437250
6429623-1,53088020,52976127,25.961756
6467671-11,53112813,53072802,105.921722
6467671-10,53217593,53112813,90.288980
6467671-13,53217594,53189051,98.442325
6467671-12,53072802,53217594,97.812854
6467671-14,53189051,53154105,98.442314
8026823-6,53225159,60000548,86.110691
11998218-0,108423172,108423209,72.999514
11998218-1,108423209,108423238,200.633018
11998218-2,108423238,108423268,112.995245
11998218-3,108423268,108423125,84.288839
6350760-1,53088795,53088797,216.447790
6350760-0,53088793,53088795,63.354754
6350760-3,53088799,53088801,49.055994
6350760-2,53088797,53088799,89.945394
6350760-5,53088803,53088805,124.664656
6350760-4,53088801,53088803,87.210825
6350760-6,53088805,53088806,118.377213
6359086-0,53099085,53099087,145.551384
6451877-4,53204779,53130153,71.578756
6451877-5,53130153,53204780,238.532910
6451877-0,53166278,53122102,75.002076
6451877-1,53122102,53200752,52.861544
6451877-2,53200752,53200763,21.117933
6451877-3,53200763,53204779,72.078938
6427766-4,53183691,53183692,202.214991
6427766-5,53183692,53183693,206.058319
6427766-6,53183693,53155773,200.804024
6427766-7,53155773,53181432,195.813142
6427766-0,53183690,53100820,100.391490
6427766-1,53100820,53092560,302.645585
6427766-2,53092560,53175999,205.457987
6427766-3,53175999,53183691,205.422991
4708348-22,32268963,29972870,96.428433
4708348-21,32271405,32268963,74.565741
4708348-20,29972862,32271405,212.566012
8035185-0,60069239,60069244,52.746446
6448960-1,53202221,53123221,98.135765
6448960-0,53113637,53202221,320.481138
8111707-7,53077617,53077620,84.952044
6520843-24,53122833,53149470,200.193453
8111707-5,53077615,53077616,96.658677
8111707-4,53077614,53077615,99.348792
6520843-21,53194103,53223350,111.140059
6520843-20,53080437,53194103,200.052156
6520843-23,53184996,53122833,200.617342
6520843-22,53223350,53184996,88.912034
6381070-3,53125522,53052413,97.789530
6381070-2,53125521,53125522,90.267247
6381070-1,53125520,53125521,90.267237
6381070-0,52968333,53125520,53.815983
6442919-0,53092529,53024091,78.266506
6363549-0,53104445,53104452,1227.738199
6486416-5,53077622,53110497,89.271791
6449959-0,53203059,53203061,215.037699
15336223-4,53053889,53088205,313.803793
15336223-0,53171891,53186104,115.212770
15336223-1,53186104,53048527,106.220352
15336223-2,53048527,53232295,130.414955
15336223-3,53232295,53053889,108.373785
6430372-3,53141386,53185661,203.076552
6430372-2,53164583,53141386,38.466225
6430372-1,53185660,53164583,61.349709
6430372-0,53064962,53185660,89.526944
6409492-2,53120260,53075613,183.564776
22760470-2,53213825,53160865,100.104185
6409492-0,53114567,53159913,142.020801
6409492-1,53159913,53120260,63.594500
6475770-0,53131173,53223850,57.854835
6486472-28,53155484,53231651,93.981986
6486472-29,53231651,53226983,35.696123
6486472-20,53108471,53091175,97.724142
6486472-21,53091175,53231648,106.561173
6485979-0,53115601,53075151,80.343844
6486472-23,53231649,53174017,72.740238
6486472-24,53174017,53174026,71.234611
6486472-25,53174026,53209256,104.965295
6486472-26,53209256,53231650,95.212125
6486472-27,53231650,53155484,85.526826
6412672-0,53164583,53159691,82.246010
6327282-0,53018359,53018361,26.391875
8111114-1,53114266,53135836,44.955242
8111114-0,53155725,53114266,93.706293
8111114-2,53135836,53017297,52.541339
6359083-0,53099078,53099079,202.038458
6359083-1,53099079,53099081,200.137607
6359083-2,53099081,53099082,203.942814
6342601-0,53066565,53066567,72.171053
6342601-1,53066567,53066569,112.550216
6342601-2,53066569,53066570,112.204934
6342601-3,53066570,53066572,106.845083
6342601-4,53066572,53066575,111.634477
6342601-5,53066575,53066577,36.986279
6342601-6,53066577,53066578,55.866019
6482629-0,53203346,53228846,80.564047
8591345-5,53092545,53092547,43.146776
8591345-4,53092543,53092545,79.580387
8591345-7,53092549,53092550,83.581628
8591345-6,53092547,53092549,35.677813
8591345-1,90279186,53092542,82.546541
8591345-0,53092540,90279186,34.265649
8591345-3,53072472,53092543,84.339479
8591345-2,53092542,53072472,77.387429
8591345-9,53092552,53092554,104.154779
8591345-8,53092550,53092552,77.401906
8908518-3,67390679,65227176,314.365425
8908518-2,65226950,67390679,223.285523
8908518-1,65226824,65226950,669.936387
8908518-0,53085709,65226824,498.637212
8026699-0,59999615,59999617,6.222045
6500442-1,244284928,53103379,46.609327
6500442-0,53240087,244284928,49.325758
22717003-0,53119180,243649093,42.591587
4869297-0,31429761,60663192,62.950439
8013884-0,59947166,59947170,51.989342
8013884-1,59947170,59712862,27.924420
6477775-9,53225287,53219627,189.088494
6477775-8,53204096,53225287,222.410691
6493589-1,53164142,53202143,13.304479
6477775-5,53218531,53225286,266.842866
6477775-4,53116553,53218531,155.596405
6477775-7,53197381,53204096,189.088393
6477775-6,53225286,53197381,200.194071
6498799-0,53035665,53089684,92.881537
6498799-1,53089684,53241034,100.983829
6498799-2,53241034,53190097,214.582355
6477775-2,53080418,53217589,200.193853
4910394-0,32096208,60411513,23.526847
4910394-1,60411513,32096209,78.681614
7993155-1,59823771,53079384,27.280540
7993155-0,59823770,59823771,19.054743
9108758-0,67390059,65227400,43.230465
9108758-1,65227400,67389999,323.371627
9108758-2,67389999,67390305,213.873711
9108758-3,67390305,67390332,110.554237
9108758-4,67390332,67390109,315.231762
9108758-5,67390109,53059596,72.282965
9108758-6,53059596,67390059,158.529228
6523125-2,53238763,53233035,171.302226
6523125-3,53233035,53086795,100.228730
6523125-0,53211697,53231627,98.697438
6523125-1,53231627,53238763,180.053049
6441292-0,53196075,53102996,71.065820
6386975-0,53132465,53132467,82.632492
6386975-1,53132467,53132468,81.198856
6513601-0,53250160,53088186,120.166307
6513601-1,53088186,53081911,128.180563
6513601-2,53081911,53139477,134.415061
6513601-3,53139477,53197504,131.880997
6513601-4,53197504,53144995,153.493902
6513601-5,53144995,53250161,44.456561
6458360-16,53101538,53210282,80.122759
6458360-17,53210282,53170845,80.111554
6458360-14,53194595,53210281,79.867080
6458360-15,53210281,53101538,77.688720
6458360-12,53210280,53109763,79.666961
6458360-13,53109763,53194595,77.744272
6458360-10,53156133,53210279,80.478389
6458360-11,53210279,53210280,82.567803
6458360-18,53170845,53210283,85.402065
6458360-19,53210283,53128167,80.400570
6344431-0,53069894,53069895,126.039778
8111526-0,59708428,53143684,166.237562
6444617-0,53198600,53131176,104.157768
6457192-0,53096958,53209414,76.447327
6457192-1,53209414,53209415,61.872379
6463510-0,53136942,53110571,166.625789
9112000-2,67434913,67434907,204.138767
6404927-0,53149475,53154285,45.757238
6404927-1,53154285,53138899,121.318899
6404927-2,53138899,53120828,100.653118
4921123-0,32268922,32268963,96.019912
6513681-0,53194859,53144976,186.343943
6467490-3,53208454,246758481,45.701238
6461674-2,53068668,53181953,95.208066
6461674-0,53213224,53123377,174.073212
6461674-1,53123377,53068668,204.324131
6495202-2,60650406,95595399,334.860515
6495202-3,95595399,30759482,20.207814
6495202-0,59995201,59995213,169.227541
6495202-1,59995213,60650406,121.786764
6522517-0,53209760,53213828,100.192685
6334658-0,53043722,53043724,49.812738
6457461-3,53209571,53209572,131.426822
6457461-2,53209570,53209571,100.512000
6457461-1,59623206,53209570,76.716350
6457461-0,31393830,59623206,19.156698
6457461-7,53209573,53174088,81.797992
6457461-6,53074381,53209573,91.502001
6457461-5,53136577,53074381,90.856833
6457461-4,53209572,53136577,94.065883
6457461-9,53155804,53115862,80.876102
6457461-8,53174088,53155804,81.228885
6484696-5,53087695,53184530,211.771796
6365590-6,53107165,53107166,130.728161
6365590-7,53107166,53107168,128.383045
6365590-4,53107161,53062788,204.939271
6365590-5,53062788,53107165,130.272412
6365590-2,53107157,53107159,91.560780
6365590-3,53107159,53107161,205.039180
6365590-0,53107154,53107156,111.722319
6365590-1,53107156,53107157,91.760766
6431756-10,53084794,53180114,174.252643
6365590-8,53107168,53107171,154.024103
6365590-9,53107171,53107173,130.155415
6494673-11,53222288,53237971,39.699676
6494673-10,53139151,53222288,90.346615
22759111-1,244256823,244256824,136.037110
22759111-0,244256820,244256823,114.230360
22759111-2,244256824,53103933,128.800653
6390957-1,151888502,53138136,50.123922
6390957-0,53138135,151888502,48.943419
6390957-3,151889356,53138138,50.003618
6390957-2,53138136,151889356,47.815553
6457584-1,244284891,53195015,49.384859
6457584-0,53188596,244284891,48.871604
6459582-0,53155858,53208080,103.715295
6361779-0,53102366,53102367,52.567395
6414300-2,53166872,53145337,115.069628
6414300-3,53145337,124296648,57.510361
6414300-0,53126533,53166871,120.959334
6414300-1,53166871,53166872,90.593649
6414300-4,124296648,53166876,26.364518
8072117-0,53204780,124206020,87.494172
6345498-1,53074576,53074577,127.560265
6345498-0,53074574,53074576,199.080297
4869349-1,32270964,59685966,38.077350
4869349-0,32270966,32270964,92.722542
4869349-3,29937574,31430333,6.922625
4869349-2,59685966,29937574,19.794343
6500140-0,53173482,53242041,44.457562
6352930-0,53091442,53091444,86.981375
6461162-8,53212698,53212699,96.895601
6461162-9,53212699,32172794,225.266414
6438203-0,53192751,53173997,52.370749
6438203-1,53173997,53192754,99.064820
6461162-4,53079361,53212697,204.421396
6461162-5,53212697,53162660,197.569468
6461162-6,53162660,53097836,168.853198
6461162-7,53097836,53212698,236.331336
6461162-0,53196353,53174593,69.786973
6461162-1,53174593,53149285,164.246956
6461162-2,53149285,53212696,165.774551
6461162-3,53212696,53079361,163.539992
6388742-10,53135002,53135004,79.941245
6388742-11,53135004,53185650,111.597130
6389442-0,53136240,53136242,127.060801
11997254-5,108404090,108348193,142.065359
11997254-4,108404108,108404090,140.778220
11997254-1,108404386,108404357,116.317386
11997254-0,108403632,108404386,196.574579
11997254-3,108404131,108404108,154.852967
11997254-2,108404357,108404131,153.444244
13726937-0,53099744,53144266,7.099450
4705089-1,32268937,29939317,84.813015
4705089-0,29939257,32268937,93.431516
4705089-2,29939317,29939318,66.858865
6484687-0,53230319,69474325,84.035581
6444615-0,53171936,53192064,166.985446
6421754-9,53176464,53174145,186.749724
6421754-8,53176462,53176464,202.555092
6421754-1,53176459,53170824,199.379241
6421754-0,53109743,53176459,195.633651
6421754-3,53115170,53176460,200.168478
6421754-2,53170824,53115170,207.592774
6421754-5,53134655,53142183,204.014151
6421754-4,53176460,53134655,205.025499
6421754-7,53087704,53176462,211.616481
6421754-6,53142183,53087704,205.481314
6347040-8,53080441,53080442,97.816677
6347040-9,53080442,53080443,97.816666
6347040-0,53080431,53080432,71.180765
6347040-1,53080432,53080434,128.396476
6347040-2,53080434,53000386,54.401251
6347040-3,53000386,53080435,43.415657
6347040-4,53080435,52976122,46.124431
6347040-5,52976122,53080437,44.168090
6347040-6,53080437,53080438,105.925831
6347040-7,53080438,53080441,105.341049
6415868-8,53109128,53168934,39.491978
6415868-9,53168934,53068795,102.051859
6415868-4,53086785,53168930,80.292299
6415868-5,53168930,53168932,98.178547
6415868-6,53168932,53073255,99.613738
6415868-7,53073255,53109128,57.603165
6415868-0,53168922,53168924,82.990603
6415868-1,53168924,53168926,47.165500
6415868-2,53168926,53168927,48.186985
6415868-3,53168927,53086785,79.330320
6520749-31,53197106,53193019,153.548205
6520749-30,53241729,53197106,201.005166
6367230-1,53109014,53109015,168.545871
6367230-0,53109013,53109014,90.582665
6515677-0,53087191,53251261,189.004653
6396948-5,53145025,53145027,77.707748
6396948-4,53145023,53145025,97.792494
6396948-3,53145022,53145023,97.792481
6396948-2,53080664,53145022,69.766835
6396948-1,52968336,53080664,73.372285
6396948-0,53145021,52968336,60.179972
4910414-0,32096177,32096180,42.370707
6420864-0,53153882,53175451,88.365380
6359900-0,53100175,53100181,262.110832
6467294-0,53208782,53217352,206.758873
6478707-0,53220139,53226025,200.573707
4767546-3,29978610,30230750,1423.736115
4767546-2,30230488,29978610,370.486554
4767546-1,30887812,30230488,199.138251
4767546-0,30453231,30887812,4878.696647
4767546-7,30003827,30003578,656.905493
4767546-6,29978621,30003827,296.443665
4767546-5,30231140,29978621,1173.020546
4767546-4,30230750,30231140,1370.318084
8071924-9,53062830,53062831,81.786058
8071924-8,53062828,53062830,79.011736
4644055-0,29449810,29545020,56.479711
8071924-5,53062822,53062824,79.613620
8071924-4,53062820,53062822,84.184705
8071924-7,53062826,53062828,80.598793
6426010-4,53113973,53181580,55.570581
8071924-1,53062814,53062816,67.585677
8071924-0,53062811,53062814,28.719410
8071924-3,53062818,53062820,79.357701
8071924-2,53062816,53062818,95.751748
6347807-1,53083181,53083183,150.293456
6347807-0,53083180,53083181,30.719485
6474368-10,59713106,53136552,35.939425
6474368-11,53136552,59713095,43.645350
6474368-12,59713095,53193953,43.998239
6474368-13,53193953,59713085,41.763720
6474368-14,59713085,53222752,43.964335
6474368-15,53222752,59712856,40.545503
6474368-16,59712856,53174075,48.391892
6474368-17,53174075,59712834,36.219744
6474368-18,59712834,59712534,45.852813
6474368-19,59712534,53155793,13.259553
6521940-1,53255612,53092525,142.647716
6521940-0,53160946,53255612,87.827868
6471321-5,53145341,53082202,110.609302
6336011-0,53047977,53047978,22.204052
6444541-0,53014673,53159644,71.202906
6457806-12,53144270,53200381,90.382273
6483622-6,53208943,53070509,141.985268
13516936-3,53170705,53213414,34.148711
13516936-2,53213413,53170705,55.985993
13516936-1,53203465,53213413,100.345906
13516936-0,53144737,53203465,95.773656
6343246-4,53067585,53067587,202.598027
6343246-5,53067587,53067589,134.198788
13516936-5,53213415,53160861,100.746445
13516936-4,53213414,53213415,102.353419
6343246-8,53067593,53067595,206.666874
6343246-9,53067595,53067598,116.508351
6515592-19,53189043,53250436,120.697967
6515592-18,53064000,53189043,130.555489
6341064-8,53062791,53062792,96.020239
6341064-9,53062792,53062794,102.437360
6341064-0,53062784,53062785,94.116037
6341064-1,53062785,53062786,102.791599
6341064-2,53062786,53062787,98.710412
6341064-3,53062787,53062788,98.056188
6341064-4,53062788,246758508,46.958294
6341064-5,246758508,53062790,50.371058
6341064-6,53062790,246758509,48.594338
6341064-7,246758509,53062791,50.509808
6503788-0,53244423,53143474,39.229412
6397239-1,53145294,53145279,236.969364
6397239-0,53145293,53145294,89.230337
6419676-0,53174026,53174028,218.203250
22760288-0,53099318,53156227,120.696422
22760288-1,53156227,53198541,86.923650
22760288-2,53198541,53198542,92.516994
22760288-3,53198542,53198544,99.105708
4843301-32,32271407,32271384,71.093182
4843301-31,29937559,32271407,68.396036
4843301-30,31251887,29937559,98.688252
4704877-1,29936829,60412696,462.213162
6508961-0,53072272,53213824,132.603335
7978387-1,59708436,59708444,450.459329
6508961-2,53142969,53205954,131.749136
22760471-2,53168938,53107176,112.697932
22760471-3,53107176,53079315,96.611087
22760471-0,53168936,53145427,98.336438
7978387-0,59708429,59708436,118.909560
7978387-2,59708444,29447651,192.986488
6329355-1,53026812,53026819,194.516005
6329355-0,53026806,53026812,53.783213
6329355-3,53026804,53026821,43.787946
6329355-2,53026819,53026804,54.019186
6358008-4,53097836,59713104,42.539642
6358008-5,59713104,53097838,34.791514
6358008-6,53097838,59713093,44.206345
6358008-7,59713093,53097839,40.865387
6358008-0,53097833,59713141,38.935837
6358008-1,59713141,53097834,41.616128
6358008-2,53097834,59713123,41.496074
6358008-3,59713123,53097836,40.332268
6490472-0,53234301,53102731,200.620964
6490472-1,53102731,53110305,204.466702
6358008-8,53097839,59713083,44.086294
6358008-9,59713083,53097841,40.009525
22717002-0,243649093,53119181,96.633420
6373185-3,53115862,53115863,202.949673
6373185-2,53115861,53115862,197.339050
6373185-1,53115860,53115861,200.581236
6373185-0,53115858,53115860,117.011434
6373185-7,53072487,53115868,202.488675
6429600-11,53103618,53113351,98.869364
6373185-5,53115865,53115867,201.939833
6373185-4,53115863,53115865,202.349844
6373185-8,53115868,53115869,141.546179
6371699-1,53114064,53114066,196.470169
6470266-0,53203125,53219630,70.057016
6371699-3,53114067,53114068,111.925029
6371699-2,53114066,53114067,196.049240
6470266-5,53192547,53219631,97.789660
6470266-4,53120919,53192547,98.419305
6470266-7,53120238,53114594,97.789638
6470266-6,53219631,53120238,97.789649
6470266-9,53219632,52988016,53.097956
6470266-8,53114594,53219632,105.311906
6359104-0,53098993,53072494,44.651909
6455674-0,53208059,53186591,107.004496
6522864-1,53255557,53112186,76.811601
6522864-0,53194415,53255557,29.093968
6522925-1,53152479,53146695,188.939538
6522925-0,53256405,53152479,102.695984
6522925-3,53083093,53190690,201.856234
6522925-2,53146695,53083093,203.515977
6461236-12,53138091,53148757,92.385864
6461236-13,53148757,53212741,108.549409
6461236-10,53086624,53136413,162.664800
6461236-11,53136413,53138091,69.359430
6556488-0,53277131,53277136,115.294286
6556488-1,53277136,53277139,234.879596
6503132-0,53243971,53243975,224.675000
6484696-4,53142164,53087695,202.680232
6489846-1,53233978,53214925,97.353473
6489846-0,53209422,53233978,95.655435
6489846-3,60799501,52970735,55.581173
6489846-2,53214925,60799501,100.283710
8111779-0,52989101,52989106,115.816634
6407629-4,53157407,53157408,210.198511
6407629-5,53157408,53155520,199.529613
6407629-6,53155520,53123908,203.965743
6407629-0,53157403,53157404,21.904881
6407629-1,53157404,53157406,116.350337
6407629-2,53157406,53091129,177.009250
6407629-3,53091129,53157407,205.554173
7978669-0,59713408,59713409,11.997586
7978669-1,59713409,59713412,67.746143
6425862-0,53181470,53181471,198.240982
6425862-3,53101903,53181473,200.837080
13372105-0,53248307,53126101,59.029887
6425862-2,53181472,53101903,206.778425
10384801-0,53086043,88486696,60.932762
10384801-1,88486696,53086039,53.066629
6367690-3,53109516,53109518,84.360571
6367690-2,53109515,53109516,121.221321
6367690-1,53109514,53109515,202.715731
6367690-0,53109513,53109514,200.870032
6367690-5,53109519,53109520,201.320468
6367690-4,53109518,53109519,199.789873
6465982-0,53216327,53098993,96.563437
6495516-2,53238592,53225286,90.280067
6495516-3,53225286,53238593,60.186706
6495516-0,53173360,53138955,98.432975
6495516-1,53138955,53238592,97.803417
6509742-1,53200324,53247568,67.050643
6447971-14,53068959,53132230,140.824982
6449823-2,53160011,53104703,210.581139
6449823-3,53104703,53202970,22.562262
6449823-0,53200495,53200507,39.211867
6449823-1,53200507,53160011,188.090085
6361285-2,142503537,91255328,30.475138
6361285-1,53101811,142503537,50.383802
6361285-0,53091174,53101811,140.005395
7978509-0,59710779,59708398,63.323289
8013901-2,59947288,59947279,172.615911
8013901-0,59947196,59947296,14.677195
8013901-1,59947296,59947288,106.055615
9264070-0,69450687,69450633,16.825427
6330644-0,53031137,53031138,60.610237
8013880-0,54052254,59947129,23.218305
6449433-1,53088209,53202679,218.290180
6449433-0,53173787,53088209,411.178709
6514129-0,53110321,53203988,203.493347
6514129-1,53203988,53179464,200.370217
4743829-0,30003827,30230041,352.019518
24876902-0,270322967,270322953,74.903329
10504465-8,53164944,53186608,100.180646
6363709-0,53088029,53104776,268.281993
6507207-1,53058597,53226988,215.246476
6507207-0,53246329,53058597,67.184224
6490193-0,53234165,53219013,87.739100
9116348-1,67507290,67507300,191.529076
9116348-2,67507300,67507306,203.371954
9116348-3,67507306,67507285,194.035662
6555865-0,53277097,53277098,116.682611
6555865-1,53277098,53277099,76.258144
6368405-14,53110305,53110306,32.107272
6368405-15,53110306,53056952,37.264542
6368405-16,53056952,53110307,17.498733
6368405-17,53110307,53110309,21.612537
6368405-10,53057165,53110300,11.020222
6368405-11,53110300,53110303,37.474727
6368405-12,53110303,53110304,47.166223
6368405-13,53110304,53110305,45.319520
6368405-18,53110309,53003619,25.358519
6368405-19,53003619,53110310,42.496904
6483679-1,53229680,53229681,27.271617
6483679-0,53162558,53229680,215.711436
6510594-10,53241647,53208296,95.260636
6510594-11,53208296,30079057,96.395956
6521774-0,53166010,53207170,132.503204
4743944-0,30231542,30231139,524.745135
4708973-0,29464758,31429758,31.493364
4708973-1,31429758,32103448,24.429175
4708973-2,32103448,60701659,111.386744
4708973-3,60701659,29464594,24.960549
6424532-0,53179627,53179628,154.613971
6467182-0,53217252,53217254,106.524096
6467182-1,53217254,53179506,100.670864
4798485-0,30790063,30790064,85.705205
6337202-1,53051908,53051909,15.535578
6337202-0,53051906,53051908,134.197552
6482488-0,53051675,53228745,88.344070
4921293-0,29972944,32269909,31.480167
4921293-1,32269909,32269678,47.056496
22716818-4,243646528,243649443,205.579027
22716818-5,243649443,243649444,197.532214
22716818-6,243649444,243649446,204.181452
22716818-7,243649446,243649447,204.556242
22716818-0,243646520,243646522,203.683010
22716818-1,243646522,243646524,197.988473
22716818-2,243646524,243646526,202.078425
22716818-3,243646526,243646528,198.381521
8027233-2,53035665,53102411,96.406119
10380314-9,53148450,88415105,79.678009
10380314-8,53213006,53148450,106.030339
10380314-7,53213005,53213006,34.276451
10380314-6,53194835,53213005,140.373444
10380314-5,53189539,53194835,128.381119
10380314-4,53106425,53189539,94.971548
10380314-3,53106434,53106425,65.318808
10380314-2,53213004,53106434,32.935903
10380314-1,53213003,53213004,52.806091
10380314-0,53161540,53213003,42.628070
8111525-1,53174592,30079171,88.780840
8111525-0,59594003,53174592,54.571283
4864509-0,30078793,31393807,193.038401
4864509-1,31393807,31393839,63.976498
4864509-2,31393839,30078800,134.030010
6466559-0,31192107,53209229,338.945795
6384254-0,53129327,140086932,68.752854
6384254-1,140086932,53129329,22.711158
6522514-1,53221910,53207677,94.180049
6522514-0,53073246,53221910,93.996677
6522514-3,53142115,53221393,95.027010
6522514-2,53207677,53142115,94.386301
6522514-5,53184119,53144271,96.017480
6522514-4,53221393,53184119,90.084202
6522514-7,53200382,53213410,88.849171
6522514-6,53144271,53200382,90.984805
6522514-9,53205959,53142978,131.530258
6522514-8,53213410,53205959,136.163440
7977772-0,30790084,34835018,709.036090
6615621-1,31428073,29937605,451.639425
6381063-0,53125514,60882726,445.929092
6344809-11,53071896,53071898,96.195361
8111851-0,53099169,53185821,21.557023
6514520-0,53225610,53250624,68.807380
6423115-0,53178219,53178220,77.798744
6383473-0,53128408,53128410,295.880064
6354693-10,53093553,53093554,51.629349
6354693-11,53093554,53093555,78.439642
6321881-0,52993540,52993541,274.294562
6390874-1,53138014,53138016,45.677776
6390874-0,53077583,53138014,75.435432
6390874-3,53138018,53138019,121.021720
6390874-2,53138016,53138018,34.496576
6390874-5,53138021,53117102,88.846021
6390874-4,53138019,53138021,113.678591
6390874-6,53117102,53138023,51.781423
19795373-1,53149326,53149328,74.566587
19795373-0,29545412,53149326,80.332748
19795373-2,53149328,53149329,71.194651
6449951-0,53098711,53203055,52.679332
6507093-0,53246274,53074396,67.502403
22758996-13,53151172,53151173,87.674577
7992994-0,59823544,59823545,201.447165
6499446-0,53165999,53230463,260.061923
6499446-1,53230463,53084795,241.057041
6499446-2,53084795,53180116,174.213227
6499446-3,53180116,53105911,153.938224
6520823-4,53140473,53153089,211.166548
6520823-5,53153089,53219633,200.193823
6520823-6,53219633,53245647,200.052390
6520823-7,53245647,53204100,211.166344
6520823-0,53202967,53158843,200.052775
6520823-1,53158843,53083703,200.052727
6520823-2,53083703,53159684,200.193988
6520823-3,53159684,53140473,200.193934
6520823-8,53204100,53197388,189.087959
6520823-9,53197388,53238596,200.052204
6440041-1,53194811,53083181,80.446284
6440041-0,53194810,53194811,80.470141
9264068-1,53077961,69450687,60.282399
9264068-0,69450693,53077961,13.787926
6386710-0,53132071,53132072,120.132068
6511007-2,53248306,53248307,105.889216
6511007-0,53248305,53245167,72.738837
6511007-1,53245167,53248306,94.209125
6499653-0,53241727,53241728,64.049198
6499653-1,53241728,53082740,104.821571
6375766-0,53119467,53119468,35.976212
6375766-1,53119468,53072257,44.890825
9116351-0,67507367,67507374,41.712886
9116351-1,67507374,53141490,44.491597
4644184-0,29545473,29545397,302.351267
22927971-4,53207674,53207676,91.756632
22927971-5,53207676,53207677,103.327661
22927971-6,53207677,53062837,112.836033
22927971-0,53160854,53207669,113.715133
22927971-1,53207669,53207673,81.660437
22927971-2,53207673,53070524,98.542232
22927971-3,53070524,53207674,100.472683
6414229-8,53130106,53166776,81.295735
6414229-9,53166776,53149384,81.842733
6414229-4,53166773,60408037,46.203954
6414229-5,60408037,53118274,49.750613
6414229-6,53118274,53098439,73.840171
6414229-7,53098439,53130106,77.304517
